2.500000000000000000e+00 2.836183305180844591e-02 0.0 3.503511735792161119e-05
7.500000000000000000e+00 4.572124447169329670e-02 0.0 3.180091040838795333e-05
1.500000000000000000e+01 6.548273381263269854e-02 0.0 1.930009673384091651e-05
2.500000000000000000e+01 8.523631036940085282e-02 0.0 2.271338880167418615e-05
3.500000000000000000e+01 9.741293693049370150e-02 0.0 2.826038643922038285e-05
4.500000000000000000e+01 1.028739953643449112e-01 0.0 3.772248187247083552e-05
5.500000000000000000e+01 1.018508040561649369e-01 0.0 5.668796370076475901e-05
6.500000000000000000e+01 9.457980980547178729e-02 0.0 1.042299636935316938e-04
7.500000000000000000e+01 8.205845746764958704e-02 0.0 2.542798855956164756e-04
