2.500000000000000000e+00 2.091653446561131391e-02 0.0 4.000223938288293568e-05
7.500000000000000000e+00 2.435809026855186021e-02 0.0 4.146481764778236112e-05
1.500000000000000000e+01 2.723621387807805341e-02 0.0 2.723825484533732341e-05
2.500000000000000000e+01 3.021411129766131062e-02 0.0 3.527099793844754158e-05
3.500000000000000000e+01 3.198455021622881311e-02 0.0 4.933950981786583743e-05
4.500000000000000000e+01 3.215406967896836804e-02 0.0 7.735625471777471407e-05
5.500000000000000000e+01 3.034396856340189005e-02 0.0 1.414116522530180946e-04
6.500000000000000000e+01 2.657099944518971635e-02 0.0 3.167552086304833308e-04
7.500000000000000000e+01 2.069599020050658447e-02 0.0 9.405493561164605899e-04
